"id","v1_id","restaurant_owner_id","francize_id","added_by","added_at","vendor_id","printer_id","suspend_operation","suspended_at","name","address","zip","city_id","province_id","phone","email","lat","lng","disabled_by","disabled_at","active","pending","coming_soon","vacation","vacation_start","vacation_stop","suspend_ordering","suspend_ordering_start","suspend_ordering_stop","restaurant_type_id","slug","price_range","app_or_printer","contract_fee","updated_at","updated_by"
1277,,0,0,0,"2016-02-25 13:08:34",,,"0",,"Hokkaido Sushi","272 Dalhousie St",,9,3,,,45.4300003,-75.6921997,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1278,398,0,0,0,"2016-02-25 13:08:34",,,"0",,"Pappas Souvlaki  (dropped)","380, Route 132, St-Constant Suite 220",,20,4,,,45.3919983,-73.5791016,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1279,399,0,0,0,"2016-02-25 13:08:34",,,"0",,"Grand Tandoori (DROPPED)","Grande Allee",,53,4,,,45.4682007,-73.4332962,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1280,400,0,0,0,"2016-02-25 13:08:34",,,"0",,"Basha La Prairie (Dropped)","1016 Boulevard Taschereau",,54,4,,,45.4132004,-73.4921036,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1281,401,0,0,0,"2016-02-25 13:08:34",,,"0",,"Greek Express (DROPPED)","3018 St Joseph Boulevard",,10,3,,,45.4767990,-75.5139008,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1282,402,0,0,0,"2016-02-25 13:08:34",,,"0",,"Forest Hill Pizza","868 Eglington Ave W.",,12,3,,,43.7010002,-79.4262009,,,"n","n","n","n",,,"n",,,1,"",,"app",,,
1283,404,0,0,0,"2016-02-25 13:08:34",,,"0",,"Pho Haven","2900 Woodroffe Ave",,17,3,,,45.2924995,-75.7279968,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1284,405,0,0,0,"2016-02-25 13:08:34",,,"0",,"3 for 1 Pizza (Closed)","62 Main St",,9,3,,,45.4126015,-75.6800995,,,"n","n","n","n",,,"n",,,1,"",,"app",,,
1285,406,0,0,0,"2016-02-25 13:08:34",,,"0",0,"Sushi Presse","6497, rue Beaubien Est","H1M-1B1",4,4,"(514) 313-6291","laura_paniagua513@hotmail.com",45.5872002,-73.5614014,45,"2024-07-31 18:50:51","y","n","n","n",,,"n",,,,"sushi-presse",0,"app",,,
1286,407,0,0,0,"2016-02-25 13:08:34",,,"0",,"Medina Fried Chicken","170 Lees Ave",,9,3,,,45.4145012,-75.6715012,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1287,408,0,0,0,"2016-02-25 13:08:34",,,"0",,"CasaLuna Pizza(quit)","173 Hinchey Ave",,9,3,,,45.4071999,-75.7306976,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1288,409,0,0,0,"2016-02-25 13:08:34",,,"0",,"Pure Joy Sushi & Bubble Tea","2010 Trim Rd",,10,3,,,45.4705009,-75.4542999,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1289,410,0,0,0,"2016-02-25 13:08:34",,,"0",,"Milano Pizzeria (DROPPED)","49 Raglan S",,58,3,,,45.4747009,-76.6875992,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1290,411,0,0,0,"2016-02-25 13:08:34",,,"0",,"Milano","2 Pembroke St ( Highway 17 )",,59,3,,,45.6258011,-76.8768005,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1291,412,0,0,0,"2016-02-25 13:08:34",,,"0",,"Ambala","600 Terry Fox Drive","k2l4b6",9,4,"(123) 456-7890","example@example.com",45.2997054,-75.9048498,,,"n","n","n","n","0000-00-00","0000-00-00","n","0000-00-00 00:00:00","0000-00-00 00:00:00",,"ambala",0,"app",,,
1292,413,0,0,0,"2016-02-25 13:08:34",,,"0",,"Lucky Fortune","1970 Trim Rd",,10,3,,,45.4715004,-75.4549026,,,"n","n","n","n",,,"n",,,3,"",,"app",,,
1293,414,0,0,0,"2016-02-25 13:08:34",,,"0",,"Le Ming Chuan (Dropped)","8200, boul tashereau",,52,4,,,45.4491997,-73.4697037,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1294,415,0,0,0,"2016-02-25 13:08:34",,,"0",,"Shaan Tandoori","2550, boul Lapinière","J4Z 2M2",52,4,"(450) 678-9322","no@no.ca",45.4682999,-73.4625015,44,"2022-03-08 19:51:07","n","y","y","n",,,"n",,,2,"shaan-tandoori",0,"app",,,
1295,416,0,0,0,"2016-02-25 13:08:34",,,"0",,"Fat Albert's","245 Laurier Ave",,9,3,,,45.4194984,-75.6968994,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1296,417,0,0,0,"2016-02-25 13:08:34",,,"0",,"Sushi Presse LaSalle (dropped closed)","7763, boul Newman",,60,4,,,45.4375992,-73.6242981,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1297,,0,0,0,"2016-02-25 13:08:34",,,"0",,"Basha Mont-Saint-Hilaire","272 boul Sir-Wilfrid-Laurier",,61,4,,,45.5620003,-73.1904984,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1298,419,0,0,0,"2016-02-25 13:08:34",,,"0",,"Sous Le Palmier","2038, rue Lapierre",,60,4,,,45.4367981,-73.6149979,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1299,421,0,0,0,"2016-02-25 13:08:34",,,"0",,"Michelle BBQ","3753, rue Ontario E",,20,4,,,45.5467987,-73.5439987,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1300,422,0,0,0,"2016-02-25 13:08:34",,,"0",,"Basha (Van Horne)","2685, avenue Van Horne",,20,4,,,45.5088005,-73.6248016,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1301,423,0,0,0,"2016-02-25 13:08:34",,,"0",,"Basha (Des Laurentides) (dropped) click my resto","1040, boulevard des Laurentides",,57,4,,,45.5747986,-73.6974030,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1302,424,0,0,0,"2016-02-25 13:08:34",,,"0",,"I Went to Philly Yonge (DROPPED)","",,11,3,,,45.4215012,-75.6971970,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1303,425,0,0,0,"2016-02-25 13:08:34",,,"0",,"Parti Pizza","267 Greenbank Rd",,9,3,,,45.3238983,-75.7779007,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1304,426,0,0,0,"2016-02-25 13:08:34",,,"0",,"Mr. Chopsticks","9-4055 Carling Ave ",,4,3,,,45.3381004,-75.9076996,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1305,427,0,0,0,"2016-02-25 13:08:34",,,"0",,"Taco Loco (dropped for clique my slice)","173, rue Saint Hubert",,57,4,,,45.5643005,-73.6835022,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1306,428,0,0,0,"2016-02-25 13:08:34",,,"0",,"Pizza Tomato (DROPPED CLOSED)","4319, rue St-Denis",,20,4,,,45.5228004,-73.5798035,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1307,429,0,0,0,"2016-02-25 13:08:34",,,"0",,"Ocean Sushi","3751, rue Saint Urbain",,20,4,,,45.5139008,-73.5762024,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1308,,0,0,0,"2016-02-25 13:08:34",,,"0",,"Amir Dorion","470, boul Harwood",,74,4,,,45.3788986,-74.0205002,,,"n","n","n","n",,,"n",,,2,"",,"app",,,
1309,431,0,0,0,"2016-02-25 13:08:34",,,"0",,"Mysore (Brossard) Dropped Closed down","8200, boulevard Taschereau",,52,4,,,45.4491997,-73.4697037,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1310,432,0,0,0,"2016-02-25 13:08:34",,,"0",,"Thali","161, rue Ontario Est",,20,4,,,45.5130997,-73.5662994,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1311,433,0,0,0,"2016-02-25 13:08:34",,,"0",,"Amir Saint-Lazare","2673, côte Saint Charles local 204",,62,4,,,45.4362984,-74.1733017,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1312,434,0,0,0,"2016-02-25 13:08:34",,,"0",,"Amir Vaudreuil","48, boul de la Cité-des-Jeunes",,20,4,,,45.4152985,-74.0220032,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1313,436,0,0,0,"2016-02-25 13:08:34",,,"0",,"Amir Vimont","2157, boul des Laurentides",,57,4,,,45.6105995,-73.7361984,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1314,438,0,0,0,"2016-02-25 13:08:34",,,"0",,"India Cafe","30 Byward Market",,9,3,,,45.4277000,-75.6930008,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1315,439,0,0,0,"2016-02-25 13:08:34",,,"0",,"Miso Japanese Cuisine","132 Bank St",,9,3,,,45.4193001,-75.6996994,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1316,441,0,0,0,"2016-02-25 13:08:34",,,"0",,"1 for 1 Pizza","4025 Innes Rd","k2l4b6",4,3,"(123) 456-7890","s@example.com",45.4558983,-75.5062027,,,"n","n","n","n","0000-00-00","0000-00-00","n","0000-00-00 00:00:00","0000-00-00 00:00:00",1,"1-for-1-pizza",0,"app",,,
1317,442,0,0,0,"2016-02-25 13:08:34",,,"0",,"Chester's Country Fried Chicken( Changed to PFC)_","1574 Walkley Rd",,9,3,,,45.3765984,-75.6479034,,,"n","n","n","n",,,"n",,,1,"",,"app",,,
1318,443,0,0,0,"2016-02-25 13:08:34",,,"0",,"Chester's Country Fried Chicken(changed to pfc)","527 Bronson Ave",,9,3,,,45.4059982,-75.7025986,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1319,447,0,0,0,"2016-02-25 13:08:34",,,"0",,"Café Asia","1828 ave du Mont-Royal E",,20,4,,,45.5331993,-73.5742035,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1320,448,0,0,0,"2016-02-25 13:08:34",,,"0",,"Yaseen Halal Pizza - Bank","2895 Bank St",,9,3,,,45.3608017,-75.6569977,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1321,449,0,0,0,"2016-02-25 13:08:34",,,"0",,"Marble Slab Ottawa","773 Bank St",,9,3,,,45.4037018,-75.6886978,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1322,450,0,0,0,"2016-02-25 13:08:34",,,"0",,"Pili Pili Grilled Chicken (dropped)","355 Montreal Rd",,9,3,,,45.4387016,-75.6552963,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1323,451,0,0,0,"2016-02-25 13:08:34",,,"0",,"Fat Albert's","1571 Bank St",,9,3,,,45.3796997,-75.6673965,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1324,452,0,0,0,"2016-02-25 13:08:34",,,"0",,"Fat Albert's ","2946 Baseline Rd",,9,3,,,45.3356018,-75.8001022,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1325,453,0,0,0,"2016-02-25 13:08:34",,,"0",,"Fat Albert's","1990 Russell Rd",,9,3,,,45.4007988,-75.6240997,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1326,,0,0,0,"2016-02-25 13:08:34",,,"0",,"Ramigab","3915 Champlain Rd",,35,3,,,45.4315987,-75.1561966,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1327,455,0,0,0,"2016-02-25 13:08:34",,,"0",,"La Porte de L'Inde","5195, boul Saint-Laurent",,20,4,,,45.5237999,-73.5944977,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1328,457,0,0,0,"2016-02-25 13:08:34",,,"0",,"Happy Sushi","2143 Danforth Ave",,12,3,,,43.6860008,-79.3113022,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1329,458,0,0,0,"2016-02-25 13:08:34",,,"0",,"Classico Louie's Pizzeria","2549 Yonge St",,12,3,,,43.7132988,-79.3995972,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1330,,0,0,0,"2016-02-25 13:08:34",,,"0",,"Indira's Caribbean Spot","937 Danforth Ave",,12,3,,,43.6800995,-79.3379974,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1331,460,0,0,0,"2016-02-25 13:08:34",,,"0",,"Kothu Rotti","408 Dalhousie Street",,9,3,,,45.4264984,-75.6893997,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1332,,0,0,0,"2016-02-25 13:08:34",,,"0",,"Grazie Kitchen and Pizza","2006 Robertson Rd",,9,3,,,45.3238983,-75.8271027,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1333,462,0,0,0,"2016-02-25 13:08:34",,,"0",,"Mysore Plateau (dropped)","4216, boul Saint-Laurent",,20,4,,,45.5180016,-73.5817032,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1334,463,0,0,0,"2016-02-25 13:08:34",,,"0",,"Sababa Grill (dropped closed)","4403, boul St-Laurent",,20,4,,,45.5195999,-73.5848999,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1335,464,0,0,0,"2016-02-25 13:08:34",,,"0",,"Yum Yum","2754 Danforth Street",,12,3,,,43.6531982,-79.3832016,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1336,466,0,0,0,"2016-02-25 13:08:34",,,"0",,"Green Lady","1176 Danforth Ave","k2l4b6",12,3,"(072) 045-6789","",43.6814003,-79.3328018,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1337,468,0,0,0,"2016-02-25 13:08:34",,,"0",,"Madina Pizza (dropped)","1078 Danforth Ave",,12,3,,,43.6531982,-79.3832016,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1338,469,0,0,0,"2016-02-25 13:08:34",,,"0",,"The Big Slice Pizza (dropped)","385 Yonge St",,12,3,,,43.6589012,-79.3818970,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1339,470,0,0,0,"2016-02-25 13:08:34",,,"0",,"La Bella Managua (dropped)","872 Bloor St W",,12,3,,,43.6622009,-79.4250031,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1340,471,0,0,0,"2016-02-25 13:08:34",,,"0",,"Dolmades ( closed for business)","460 Bronson Ave",,9,3,,,45.4080009,-75.7039032,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1341,,0,0,0,"2016-02-25 13:08:34",,,"0",,"TCJ Restaurant","64 B Queen St E",,12,3,,,43.6531982,-79.3755035,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1342,473,0,0,0,"2016-02-25 13:08:34",,,"0",,"European Pizza and Shawarma","6-461 Park Rd S",,63,3,,,43.8834991,-78.8676987,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1343,,0,0,0,"2016-02-25 13:08:34",,,"0",,"Chicken'licious","2789 Danforth Ave",,12,3,,,43.6893005,-79.2963028,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1344,475,0,0,0,"2016-02-25 13:08:34",,,"0",,"Little Saigon ( closed )","7163, rue Saint-Hubert",,20,4,,,45.5407982,-73.6134033,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1345,476,0,0,0,"2016-02-25 13:08:34",,,"0",,"Amato (dropped )","429A Yonge St",,30,3,,,43.6604996,-79.3826981,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1346,477,0,0,0,"2016-02-25 13:08:34",,,"0",,"Fat Albert's (closed)","915 Watters Rd",,9,3,,,45.4840012,-75.4739990,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1347,483,0,0,0,"2016-02-25 13:08:34",,,"0",,"Fat Albert's","5303 Canotek Rd",,9,3,,,45.4524002,-75.5892029,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1348,484,0,0,0,"2016-02-25 13:08:34",,,"0",,"Corrado's Authentic Italian Cuisine(dropped)","471 Cosburn Ave",,12,3,,,43.6531982,-79.3832016,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1349,485,0,0,0,"2016-02-25 13:08:34",,,"0",,"Mackies Burger ( closed for business)","460 Bronson Ave",,9,3,,,45.4080009,-75.7039032,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1350,486,0,0,0,"2016-02-25 13:08:34",,,"0",,"New York Pizza & Donair","9715 118 Ave",,40,11,,,53.5703011,-113.4929962,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1351,487,0,0,0,"2016-02-25 13:08:34",,,"0",,"Solymar ( dropped closed)","7610, rue Saint-Hubert",,20,4,,,45.5087013,-73.5540009,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1352,488,0,0,0,"2016-02-25 13:08:34",,,"0",,"Mekong Restaurant (quit)","637 Somerset St W",,9,3,,,45.4119987,-75.7049026,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1353,489,0,0,0,"2016-02-25 13:08:34",,,"0",,"JN Pizza","1663 Cyrville Rd",,9,3,,,45.4179001,-75.6081009,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1354,490,0,0,0,"2016-02-25 13:08:34",,,"0",,"Louis Steak House & Pizza(dropped)","1682 Cyrville Rd",,9,3,,,45.4175987,-75.6075974,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1355,492,0,0,0,"2016-02-25 13:08:34",,,"0",,"Chef De La Maison Roti","1605, rue Dollard",,60,4,,,45.4280014,-73.6293030,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1356,493,0,0,0,"2016-02-25 13:08:34",,,"0",,"Sushi Style","80 A Dundas St E",,12,3,,,43.6563988,-79.3779984,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1357,,0,0,0,"2016-02-25 13:08:34",,,"0",,"Basha (Monkland)","5751 Av de Monkland",,20,4,,,45.4738998,-73.6246033,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1358,,0,0,0,"2016-02-25 13:08:34",,,"0",,"The Portuguese Chicken Guys","898 College St",,12,3,,,43.6539001,-79.4255981,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1359,496,0,0,0,"2016-02-25 13:08:34",,,"0",,"Basha La Jeunesse (dropped)","",,20,4,,,45.5087013,-73.5540009,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1360,497,0,0,0,"2016-02-25 13:08:34",,,"0",,"Sushi 930","930 King St W",,12,3,,,43.6422997,-79.4112015,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1361,498,0,0,0,"2016-02-25 13:08:34",,,"0",,"Sushi Xtra","423 Queen Street West",,12,3,,,43.6487999,-79.3952026,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1362,499,0,0,0,"2016-02-25 13:08:34",,,"0",,"One of a Kind Pasta & Grill ( closed )","746 Queen St W",,12,3,,,43.6459999,-79.4101028,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1363,500,0,0,0,"2016-02-25 13:08:34",,,"0",,"Ju Xiang Yuan ( dropped)","641 Somerset St W",,9,3,,,45.4118996,-75.7050018,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1364,,0,0,0,"2016-02-25 13:08:34",,,"0",,"Bai Du Sushi","600 Terry Fox Drive","k2l4b6",9,3,"(123) 456-7890","e@example.com",45.2997054,-75.9048498,,,"n","n","n","n","0000-00-00","0000-00-00","n","0000-00-00 00:00:00","0000-00-00 00:00:00",,"bai-du-sushi",0,"app",,,
1365,502,0,0,0,"2016-02-25 13:08:34",,,"0",,"Café Saffron","195 Kent St",,9,3,,,45.4174995,-75.7008972,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1366,504,0,0,0,"2016-02-25 13:08:34",,,"0",,"Urban Tandoor","2194 Robertson Rd",,9,3,,,45.3188019,-75.8402023,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1367,505,0,0,0,"2016-02-25 13:08:34",,,"0",,"Ricardo's Pizza (dropped)","267 Bay St",,9,3,,,45.4150009,-75.7037964,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1368,506,0,0,0,"2016-02-25 13:08:34",,,"0",,"Namaste India ","1300 Bank St",,9,3,,,45.3902016,-75.6793976,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1369,507,0,0,0,"2016-02-25 13:08:34",,,"0",,"Carolina's Cuisina","600 Terry Fox Drive","k2l4b6",9,3,"(123) 456-7890","e@e.com",45.2997054,-75.9048498,,,"n","n","n","n",,,"n",,,,"",1,"app",,,
1370,508,0,0,0,"2016-02-25 13:08:34",,,"0",,"I Love Sushi","4944 Dundas St W",,69,3,,,43.6483002,-79.5294037,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1371,509,0,0,0,"2016-02-25 13:08:34",,,"0",,"Thai Plus","354 Rideau St",,9,3,,,45.4295006,-75.6836014,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1372,510,0,0,0,"2016-02-25 13:08:34",,,"0",,"Restaurant Anne (dropped)","2525, rue Provost",,36,4,,,45.4417992,-73.6867981,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1373,511,0,0,0,"2016-02-25 13:08:34",,,"0",,"Sushi Express Fantasia","886 ch de Chambly",,44,4,,,45.5354004,-73.4963989,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1374,512,0,0,0,"2016-02-25 13:08:34",,,"0",,"Milano","5516 Osgoode Main S",,64,3,,,45.1515999,-75.5940018,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1375,513,0,0,0,"2016-02-25 13:08:34",,,"0",,"Milano","506 Main St W",,27,3,,,45.0929985,-75.3541031,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1376,514,0,0,0,"2016-02-25 13:08:34",,,"0",,"Les Délices d'Ali","33, rue Gamelin",,21,4,,,45.4328003,-75.7333984,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1377,515,0,0,0,"2016-02-25 13:08:34",,,"0",,"Papa Ceo Fine Italian Foods & Pizza (dropped)","654 Spadina Ave",,12,3,,,43.6633987,-79.4023972,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1378,516,0,0,0,"2016-02-25 13:08:34",,,"0",,"New Sushi Island","571 College St",,12,3,,,43.6553001,-79.4129028,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1379,517,0,0,0,"2016-02-25 13:08:34",,,"0",,"The Kathi Roll Express - Yonge St","692 Yonge St",,12,3,,,43.6677017,-79.3859024,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1380,,0,0,0,"2016-02-25 13:08:34",,,"0",,"Sushiya","1950, ch du Fer à Cheval",,65,4,,,45.5752983,-73.3279037,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1381,519,0,0,0,"2016-02-25 13:08:34",,,"0",,"Wow Sushi","50, rue Rachel E",,20,4,,,45.5185013,-73.5811996,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1382,,0,0,0,"2016-02-25 13:08:34",,,"0",,"Tap Tap Express","1820, ch de Chambly",,44,4,,,45.5298004,-73.4824982,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1383,521,0,0,0,"2016-02-25 13:08:34",,,"0",,"Boar n Wing (dropped)","5164 Dundas St W",,69,3,,,43.6430016,-79.5342026,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1384,523,0,0,0,"2016-02-25 13:08:34",,,"0",,"Miyuki Sushi Bar","2778, boul Jacques Cartier",,44,4,,,45.5657997,-73.4502029,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1385,524,0,0,0,"2016-02-25 13:08:34",,,"0",,"La Belle Époque (dropped)","6250, boul Cousineau",,53,4,,,45.4939995,-73.4065018,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1386,525,0,0,0,"2016-02-25 13:08:34",,,"0",,"Resto Miramar (dropped)","5250, rue Jarry E",,20,4,,,45.5830002,-73.5921021,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1387,527,0,0,0,"2016-02-25 13:08:34",,,"0",,"Pizza Rive-Sud","5836, ch de Chambly",,53,4,,,45.4996986,-73.4100037,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1388,528,0,0,0,"2016-02-25 13:08:34",,,"0",,"Cafe Bistro Ohayo (closed)","4905 Boulevard Lapiniere 1700",,52,4,,,45.4497986,-73.4339981,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1389,529,0,0,0,"2016-02-25 13:08:34",,,"0",,"Beer Man and Liquor Lady","123 fake st",,9,3,,,45.4215012,-75.6971970,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1390,530,0,0,0,"2016-02-25 13:08:34",,,"0",,"Sushi Kampai","37, route 132",,49,4,,,45.3874016,-73.5692978,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1391,531,0,0,0,"2016-02-25 13:08:34",,,"0",,"Ici Express","5560 boul Grande Allée",,53,4,,,45.4757996,-73.4443970,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1392,532,0,0,0,"2016-02-25 13:08:34",,,"0",,"Xtreme Pizza","125 Preston St",,9,3,,,45.4081001,-75.7137985,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1393,533,0,0,0,"2016-02-25 13:08:34",,,"0",,"Baja Grill","1001 Queen Elizabeth Dr",,9,3,,,45.3963013,-75.7057037,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1394,534,0,0,0,"2016-02-25 13:08:34",,,"0",,"Aji Sushi (DROPPED)","1421, ch Gascon",,43,4,,,45.7098999,-73.6521988,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1395,535,0,0,0,"2016-02-25 13:08:34",,,"0",,"Milano (closed)","11 Windsor Dr",,66,3,,,44.6029015,-75.7022018,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1396,537,0,0,0,"2016-02-25 13:08:34",,,"0",,"303 Fusion Kitchen (dropped)","4413 17 Ave SE ",,68,11,,,51.0377998,-113.9700012,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1397,538,0,0,0,"2016-02-25 13:08:34",,,"0",,"Eat-a-Pita (dropped)","2-4602 17 Ave SE",,68,11,,,51.0133018,-114.1029968,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1398,539,0,0,0,"2016-02-25 13:08:34",,,"0",,"Reece's Pizza","1A-5268 Marlborough Dr NE",,68,11,,,51.0601006,-113.9589996,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1399,540,0,0,0,"2016-02-25 13:08:34",,,"0",,"Suisen Sushi - Pho lam Ici","2641, rue Masson",,20,4,,,45.5457001,-73.5764008,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1400,541,0,0,0,"2016-02-25 13:08:34",,,"0",,"Restaurant O'Wok","6078, ch de Chambly",,53,4,,,45.4980011,-73.4058990,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1401,542,0,0,0,"2016-02-25 13:08:34",,,"0",,"Sachi Sushi","4931, rue Beaubien E",,20,4,,,45.5708008,-73.5727005,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1402,543,0,0,0,"2016-02-25 13:08:34",,,"0",,"Minato closed","4260, rue Beaubien E",,20,4,,,45.5639992,-73.5783005,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1403,544,0,0,0,"2016-02-25 13:08:34",,,"0",,"Western Style Chicken and Pizza ( dropped)","5320 8 Ave SE",,68,11,,,51.0452003,-113.9570007,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1404,,0,0,0,"2016-02-25 13:08:34",,,"0",,"Casse-Croûte Québec","214, boul Churchill",,48,4,,,45.4930000,-73.4854965,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1405,546,0,0,0,"2016-02-25 13:08:34",,,"0",,"Restaurant Mazaj (Dropped)","8265, boul Taschereau",,52,4,,,45.4463997,-73.4702988,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1406,547,0,0,0,"2016-02-25 13:08:34",,,"0",,"Yorgo's - Nepean","1356 Clyde Ave",,9,3,,,45.3632011,-75.7408981,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1407,548,0,0,0,"2016-02-25 13:08:34",,,"0",,"Capital City Smokehouse ( closed)","2900 Woodroffe Ave",,9,3,,,45.2924004,-75.7281036,,,"n","n","n","n",,,"n",,,,"",,"app",,,
