"id";"v1_id";"address";"zip";"city_id";"province_id";"phone";"email";"lat";"lng";"active";"updated_at"
"1557";"748";"324 Bank Street";"";"9";"3";"";"";"45.414299";"-75.6957016";"n";""
"1558";"0";"1385 Wellington St W";"";"9";"3";"";"";"45.3981018";"-75.7396011";"n";""
"1559";"750";"69 rue Laurier";"";"21";"4";"";"";"45.4304008";"-75.7104034";"n";""
"1560";"752";"425 Donald St";"";"9";"3";"";"";"45.4283981";"-75.6495972";"n";""
"1561";"753";"870 Somerset Street West";"";"9";"3";"";"";"45.4085999";"-75.7134018";"n";""
"1562";"754";"291 Queen Mary";"";"9";"3";"";"";"45.4252014";"-75.6521988";"n";""
"1563";"756";"4 Rue Belmont";"";"23";"4";"";"";"45.3950996";"-75.8302994";"n";""
"1564";"757";"576 Montreal Road";"";"9";"3";"";"";"45.4421005";"-75.643898";"n";""
"1565";"0";"22 rue des flandres #7";"";"21";"4";"";"";"45.4710007";"-75.7182007";"n";""
"1566";"0";"2672 Innes road";"";"9";"3";"";"";"45.4325981";"-75.5622025";"n";""
"1567";"760";"292 Albert St";"";"9";"3";"";"";"45.4192009";"-75.7017975";"n";""
"1568";"761";"256 Preston Street";"";"9";"3";"";"";"45.4045982";"-75.7118988";"n";""
"1569";"762";"1374 Baseline Rd";"";"9";"3";"";"";"45.3622017";"-75.7369995";"n";""
"1570";"763";"3005 Edouard VII ";"";"96";"4";"";"";"45.3525009";"-73.4741974";"n";""
"1571";"764";"233 Laurier Ave E";"";"9";"3";"";"";"45.4215012";"-75.697197";"n";""
"1572";"0";"250 Greenbank";"";"9";"3";"";"";"45.3249016";"-75.7796021";"n";""
"1573";"767";"1577 Alta Vista Dr";"";"9";"3";"";"";"45.408699";"-75.6580963";"n";""
"1574";"768";"3320 McCarthy Road";"";"9";"3";"";"";"45.3512993";"-75.6703033";"n";""
"1575";"769";"873 Bank Street";"";"9";"3";"";"";"45.4009018";"-75.6869965";"n";""
"1576";"770";"100 Castlefrank Road";"";"4";"3";"";"";"45.2937012";"-75.8817978";"n";""
"1577";"771";"109 mattingly way";"";"9";"3";"";"";"45.2677994";"-75.6970978";"n";""
"1578";"772";"83 Holland Ave";"";"9";"3";"";"";"45.4009018";"-75.732399";"n";""
"1579";"773";"819 Somerset St W";"";"9";"3";"";"";"45.4094009";"-75.7113037";"n";""
"1580";"0";"792 Somerset St W";"";"9";"3";"";"";"45.4095993";"-75.7099991";"n";""
"1581";"775";"2950 Bank Street";"";"9";"3";"";"";"45.4215012";"-75.697197";"n";""
"1582";"0";"";"";"9";"3";"";"";"45.4215012";"-75.697197";"n";""
"1593";"800";"600 Terry Fox Drive";"K2L 4B6";"4";"3";"(072) 045-6789";"stefan1@menu.ca1";"45.3003998";"-75.9067993";"n";""
"1594";"0";"600 Terry Fox Drive";"K2L 4B6";"9";"3";"(123) 456-7890";"example@menu.ca";"45.2997054";"-75.9048498";"n";""
"1595";"114";"2047 Dovercourt Avenue";"K2A 0X2";"9";"4";"(001) 123-4567";"stefan@menu.ca";"45.3784528";"-75.7689956";"y";""
"1596";"0";"1st Street";"";"101";"0";"(613) 222-3333";"";"45.3444726";"-75.6340193";"n";""
"1597";"0";"600 Terry Fox Drive";"K2L 4B6";"4";"0";"(123) 456-7890";"example@menu.ca";"45.30039";"-75.9069158";"n";""
"1598";"0";"600 Terry Fox Drive";"K2L 4B6";"101";"0";"(072) 045-6789";"";"45.30039";"-75.9069158";"n";""
"1603";"0";"600 Terry Fox Drive";"K2L 4B6";"4";"3";"(613) 680-2050";"root@example.com";"45.30039";"-75.9069158";"n";"2021-01-26 10:28:54"
"1604";"0";"600 Terry Fox Drive";"K2L 4B6";"9";"0";"(613) 123-4567";"george.nicolae85@yahoo.com";"45.30039";"-75.9069158";"n";""
"1605";"0";"600 Terry Fox Drive";"K2L 4B6";"4";"3";"(613) 123-4567";"george.nicolae85@yahoo.com";"45.30039";"-75.9069158";"n";"2020-11-12 12:34:51"
"1608";"0";"600 Terry Fox Drive";"K2L 4B6";"4";"3";"(613) 123-4567";"george@menu.ca";"45.30039";"-75.9069158";"n";"2020-12-07 11:44:32"
"1609";"0";"727 Churchill Avenue";"P3A 3Z7";"9";"3";"(613) 688-4444";"rupinder.pal@hotmail.com";"46.512539";"-80.9345621";"n";"2021-01-26 09:38:45"
"1610";"0";"600 Terry Fox Drive";"K2L 4B6";"101";"11";"(613) 680-2050";"";"45.30039";"-75.9069158";"n";"2021-01-26 10:47:20"
"1611";"0";"2560 Bank Street";"K1T 1M9";"9";"3";"(613) 733-4444";"george@menu.ca";"45.353583";"-75.6411234";"y";"2021-05-26 07:39:48"
"1612";"0";"2529 Baseline Road";"K2C 0E3";"9";"3";"(613) 829-5777";"george@menu.ca";"45.3423601";"-75.7854845";"n";"2021-12-08 06:13:28"
"1613";"0";"123 Terry Fox Street";"L6B 0R1";"101";"3";"(613) 825-7755";"";"43.8870468";"-79.2283879";"n";"2022-01-05 12:35:45"
"1614";"0";"2126 Apple Leaf Way";"";"101";"3";"(613) 123-1123";"";"0.0";"0.0";"n";"2022-01-05 12:36:49"
"1615";"0";"201 Marier Avenue";"K1L 5R6";"18";"3";"(613) 742-4411";"samir1boulos@hotmail.com";"45.4391141";"-75.6632652";"n";"2022-01-10 12:47:03"
"1616";"0";"7772 Jeanne d'Arc Boulevard North";"K1C 2J1";"101";"3";"";"";"45.4823197";"-75.5279578";"n";"2022-01-11 12:22:44"
"1617";"0";"2225 Saint Laurent Boulevard";"K1G 1B2";"0";"3";"(613) 737-3198";"";"45.3895818";"-75.6173986";"n";"2022-01-13 12:34:13"
"1618";"0";"1536 Clyde Avenue";"K2C 3Z4";"9";"3";"(613) 123-4567";"george@menu.ca";"45.3619189";"-75.7406477";"n";"2022-01-19 15:01:03"
"1619";"0";"1105 Cobden Road";"K2C 2Z1";"0";"3";"";"";"45.3529962";"-75.7779981";"n";"2022-01-19 15:01:42"
"1620";"0";"125 Preston Street";"K1R 7P3";"0";"3";"";"";"45.4080395";"-75.7138457";"n";"2022-01-26 12:54:31"
"1621";"0";"375 Des �pinettes Avenue";"K1E 3E6";"101";"3";"";"";"45.4661877";"-75.4957745";"n";"2022-01-27 13:40:32"
"1622";"0";"2126 Apple Leaf Way";"K1W 1J7";"9";"4";"(613) 413-2250";"yanni.bouziotas@gmail.com";"45.484538";"-75.646757";"n";"2022-01-31 13:08:25"
"1623";"0";"2126 Apple Leaf Way";"";"101";"4";"(613) 413-2250";"";"0.0";"0.0";"n";"2022-01-31 13:15:16"
"1624";"0";"2126 Apple Leaf Way";"K1W 1J7";"9";"3";"(161) 341-3225";"yanni.bouziotas@gmail.com";"0.0";"0.0";"n";"2022-02-07 13:01:48"
"1625";"0";"1 Rideaucrest Drive, Barrhaven, ON";"K2G 6A4";"9";"3";"(613) 823-2224";"noemail@noemail.ca";"0.0";"0.0";"n";"2022-02-22 13:16:22"
"1626";"0";"4 Rue Belmont";"J9H 6J5";"23";"4";"(819) 682-8494";"noname@noname.ca";"45.3950698";"-75.8303042";"n";"2022-02-25 15:06:27"
"1627";"0";"2666 Alta Vista Dr, Ottawa, ON";"K1V 7T4";"9";"3";"(613) 521-1102";"noemail@noemail.ca";"0.0";"0.0";"n";"2022-03-03 14:27:42"
"1628";"0";"3-701 Eagleson Road";"K2M 2G1";"4";"3";"(613) 592-7888";"no@no.ca";"45.2874392";"-75.8668453";"n";"2022-03-08 13:57:28"
"1629";"0";"886 Dynes Road, Ottawa, On";"K2C 0G8";"9";"3";"(613) 224-7343";"no@no.ca";"0.0";"0.0";"n";"2022-03-10 12:40:34"
"1630";"0";"121 Preston Street";"K1R 7P3";"9";"3";"(613) 421-1777";"no@no.ca";"45.408147";"-75.7137981";"n";"2022-03-15 13:37:51"
"1631";"0";"273 Boulevard Saint-Ren� Ouest";"J8P 2V7";"21";"4";"(819) 663-7710";"no@no.ca";"45.4919059";"-75.6580371";"n";"2022-03-15 14:13:05"
"1632";"0";"1896 Prince of Wales Drive";"K2C 1P5";"9";"3";"(613) 224-7700";"No@no.ca";"45.3538415";"-75.7048504";"n";"2022-03-24 12:45:02"
"1633";"0";"792 Somerset Street West";"K1R 6R2";"11";"3";"(613) 366-2356";"no@no.ca";"45.4096257";"-75.7101526";"n";"2022-03-30 14:50:50"
"1634";"0";"1390 Prince of Wales Drive";"K2C 3N2";"9";"3";"(613) 225-1238";"jayjaylu34@gmail.com";"45.3692644";"-75.7033982";"n";"2022-10-12 05:22:32"
"1635";"0";"714 Gladstone Avenue";"K1R 6X3";"9";"3";"(613) 233-1000";"george@menu.ca";"45.4073655";"-75.7044226";"y";"2023-04-24 05:41:39"
"1636";"0";"585 Montr�al Road";"K1K 4K3";"9";"3";"(613) 745-5555";"mahde_ghandour@hotmail.com";"45.4422399";"-75.6447219";"y";"2023-04-25 06:14:07"
"1637";"0";"1078 Merivale Road";"K1Z 6A8";"9";"3";"(613) 722-7777";"kirkwoodottawapizza@gmail.com";"45.3775136";"-75.7335912";"y";"2023-08-04 00:37:45"
"1638";"0";"87 Main Street";"K0C 1X0";"103";"3";"(343) 483-0143";"Shawarma_depot@hotmail.com";"44.9009657";"-75.1819458";"n";"2023-09-06 05:33:25"
"1639";"0";"4042 Innes Road";"K1C 1T1";"10";"3";"(613) 841-4999";"info@riverpizza.ca";"45.4551013";"-75.5051859";"y";"2023-11-13 04:21:33"
"1640";"0";"5960 Rue Sherbrooke Est";"H1N 1B8";"20";"4";"(514) 254-7002";"contact@genki-sushi.ca";"45.5762856";"-73.5466542";"n";"2023-12-18 05:41:32"
"1641";"0";"40 Beech Street";"K1S 4M8";"9";"3";"(613) 237-1641";"george@menu.ca";"45.4009072";"-75.7078263";"y";"2023-12-20 01:41:07"
"1642";"0";"1 Rue Cholette";"J8Y 1J5";"21";"4";"(819) 775-4343";"lanawab4@gmail.com";"45.4534376";"-75.751997";"y";"2024-01-04 03:44:29"
"1643";"0";"Jeanne-d' Arc Boulevard";"K1C 2R5";"9";"3";"(613) 830-3276";"george@menu.ca";"45.4846138";"-75.5189704";"n";"2024-01-10 04:28:41"
"1654";"0";"6505 Jeanne d'Arc Boulevard North";"K1C 2R1";"10";"3";"(613) 837-8000";"cosenzapizzas@gmail.com";"45.4799512";"-75.536921";"y";"2024-02-05 07:32:48"
"1655";"0";"1610 Merivale Road";"K2G 4A1";"17";"3";"(613) 225-3297";"george@menu.ca";"45.3484699";"-75.7324186";"n";"2024-02-15 05:50:59"
"1656";"0";"1831 Robertson Road";"K2H 8X3";"17";"3";"(613) 721-0007";"george@menu.ca";"45.3282713";"-75.8194738";"n";"2024-02-20 00:58:29"
"1657";"0";"120 Rue Richelieu";"J3B 6X4";"47";"4";"(450) 346-5535";"uddinsantino@gmail.com";"45.3047677";"-73.2511136";"y";"2024-03-12 07:46:07"
"1658";"0";"435 Mont�e de la Source";"J8V 3B5";"104";"4";"(819) 607-0712";"alexandra@menu.ca";"45.5394242";"-75.7727738";"y";"2024-03-19 04:07:42"
"1659";"0";"1009 Chemin de Masson";"J8M 1R4";"21";"4";"(819) 986-2222";"alexandra@menu.ca";"45.55781";"-75.41977";"y";"2024-03-19 09:50:31"
"1660";"0";"1096 Chemin de Montr�al Ouest";"J8M 2C1";"21";"4";"(819) 617-3434";"alexandra@menu.ca";"45.5225471";"-75.4909607";"y";"2024-03-19 09:51:30"
"1661";"0";"842 Boulevard Maloney Est";"J8P 1H1";"21";"4";"(819) 893-1555";"alexandra@menu.ca";"45.4847804";"-75.6077643";"y";"2024-03-19 09:52:15"
"1662";"0";"922 Boulevard Maloney Est";"J8P 1H5";"21";"4";"(819) 893-3434";"alexandra@menu.ca";"45.4900364";"-75.5945722";"y";"2024-03-19 09:52:53"
"1663";"0";"405 Boulevard de l'H�pital";"J8T 8E2";"21";"4";"(819) 568-1109";"alexandra@menu.ca";"45.4898982";"-75.6891636";"y";"2024-03-19 09:54:38"
"1664";"0";"1783 Rue Saint-Louis";"J8T 4H2";"21";"4";"(819) 568-0000";"alexandra@menu.ca";"45.4678122";"-75.7247304";"y";"2024-03-19 09:55:14"
"1665";"0";"3515 Albion Road South";"K1T 1P1";"9";"3";"(613) 248-1111";"albionzwz@gmail.com";"45.354303";"-75.6427761";"y";"2024-04-22 14:40:43"
"1666";"0";"250 Boulevard Maisonneuve";"J8X 3N8";"21";"4";"(819) 243-8181";"george@menu.ca";"45.4352647";"-75.7119544";"n";"2024-05-31 23:22:23"
"1667";"0";"95 Rue Saint-�tienne";"J8X 1J7";"21";"4";"(819) 772-9883";"alexandra@menu.ca";"45.4338677";"-75.7157922";"n";"2024-07-17 14:11:11"
"1668";"0";"1606 Battler Road";"N2R 1J6";"34";"3";"(519) 894-0002";"farid0823@yahoo.com";"43.3964233";"-80.4625586";"y";"2024-07-17 14:18:41"
"1669";"0";"548 Chemin d'Aylmer";"J9H 1B1";"21";"4";"(819) 684-2289";"tony_geara@hotmail.com";"45.3981499";"-75.8114176";"n";"2024-08-13 08:50:49"
"1670";"0";"34 Grenfell Crescent";"K2G 0G2";"9";"3";"(613) 225-2224";"capitalbites2@gmail.com";"45.3222117";"-75.7212497";"y";"2024-09-04 06:33:53"
"1671";"0";"3515 Albion Road South";"K1T 1P1";"9";"3";"(613) 248-1111";"yassernazar@hotmail.com";"45.3542895";"-75.6427696";"y";"2024-10-03 15:25:47"
"1672";"0";"4 Rue d'Orl�ans";"J8T 5V1";"108";"0";"(819) 568-8333";"";"45.4811876";"-75.7009465";"n";""
"1673";"0";"4 Rue d'Orl�ans";"J8T 5V1";"21";"4";"(819) 568-8333";"michel_sabbagh63@hotmail.com";"45.4811876";"-75.7009465";"y";"2024-11-07 08:58:06"
"1674";"0";"4000 Bridle Path Drive";"K1T 2C4";"9";"3";"(613) 680-8484";"callamer@gmail.com";"45.3484472";"-75.6453447";"y";"2025-01-29 05:41:00"
"1675";"0";"3679 Riverside Drive";"K1V 0K8";"9";"3";"(613) 260-8555";"riversidepizzathebest@gmail.com";"45.3435952";"-75.6904654";"y";"2025-02-11 05:12:31"
"1676";"0";"4000 Bridle Path Drive, Gloucester, ON, Canada";"K1T 2C4";"22";"3";"(613) 680-8484";"george@menu.ca";"0.0";"0.0";"y";"2025-02-13 02:21:49"
"1677";"0";"1730 Montr�al Road";"K1J 6N3";"22";"3";"(613) 695-9966";"raficwz@hotmail.com";"45.4456163";"-75.6097334";"y";"2025-05-06 08:04:14"
"1678";"0";"5474 Osgoode Main Street";"K0A 2W0";"64";"3";"(613) 878-9898";"callamer@gmail.com";"45.1433906";"-75.61173";"y";"2025-06-10 09:05:34"
